-0.107414, 5.42119, 1.79969, 5.77304, -1.36083, -0.0430068, 5.64043, -1.99328, 5.83665, -0.112678, 410.123, 3.82334, 3.07498, 0.889823, 4.86154, -2.06573, -3.25926, 6.16942, 2.73886, 5.78602, 3.86409, -2.35647
-1.14008, 2.51043, 3.65428, 3.65944, 2.74974, 0.125877, -3.21354, 4.94241, 5.86591, 3.94499, -1.0274, 405.963, 1.13512, 5.91861, 2.62849, 2.4487, -1.12287, 3.75197, -0.427085, -2.4181, 5.83329, 3.71292
1.66068, 5.83348, 2.05401, -3.28478, -0.959906, -0.201834, 4.99726, 4.72245, 3.83735, 3.70016, 1.5943, 5.65431, 400.967, -2.01859, 4.73605, 1.63334, -0.303892, 0.733184, 4.74374, 0.652917, 0.776491, -1.15818
3.82369, 1.84214, 2.76356, -2.13296, 4.94848, 3.62277, 3.99493, 5.93664, 0.830073, -0.200638, 4.8337, 4.88131, 4.92649, 409.955, -1.25038, -0.343267, 2.99572, -3.23176, 2.771, 0.877532, 6.07184, 5.85284
5.15405, 2.93258, 0.868337, -1.47759, 2.73934, -0.25537, -0.106513, 4.77649, 4.719, 1.96169, 1.65192, -3.43732, 4.86411, 2.94315, 402.857, 1.33802, 4.87981, 0.912456, 5.90039, -0.364834, -0.168482, -3.0461
2.60422, 1.62618, 4.79372, 4.85795, 5.03857, 3.89355, -0.0653066, -3.13064, -1.16315, 2.8897, 5.81289, 4.20835, 0.926661, -0.3025, 3.67343, 408.648, -3.31456, 1.76874, 6.11647, 2.74398, 1.67585, -2.13036
-2.27971, 0.895027, -2.13049, -0.215833, -0.199807, 0.805765, 1.97362, -3.27522, -2.02192, 0.675787, 0.732811, -3.12766, -1.15216, 2.73675, 5.16022, -3.33925, 408.759, -2.2542, -2.94689, 5.60278, 3.7001, 0.77777
-3.31577, 4.88708, -3.16051, 5.73119, 2.87734, 5.70694, 1.05427, 1.89227, 3.79395, 5.13339, 5.73281, 0.631086, -2.09559, 5.93223, 4.07942, -3.20954, 2.65222, 407.881, 4.68435, -0.154397, 6.04515, 1.05283
3.76136, 4.76161, -0.917029, -1.14336, 2.90083, -3.24428, 2.66938, 4.63792, 1.89522, 4.89548, 4.6883, 0.758737, 3.90105, 2.65282, -2.30737, 0.606457, 0.80979, -1.28928, 406.989, -3.468, -2.25694, -2.3031
3.49085, 3.66952, -1.05433, 5.58011, -0.372953, 1.87484, -3.4805, -2.23736, 4.16132, -0.163197, 5.80744, -2.20482, -1.12703, -2.23464, -2.24709, 2.69763, -2.55898, 1.96026, -0.175513, 407.606, 0.495695, 4.58699
3.83511, 4.97413, 0.866788, -1.13063, 4.90311, 3.77532, 5.65867, 5.55497, 5.86515, 2.99916, 5.62926, 3.81986, 2.90303, 5.7267, -2.23686, 4.51027, 5.91724, 0.786947, -0.129904, -1.56343, 402.715, -0.431576
-0.294566, -2.43047, -1.29639, 5.81686, 3.93547, 0.830472, 4.86652, -3.31, -3.12705, -1.10118, 4.60674, -2.94164, 5.92553, 2.73041, -3.19661, -0.517357, 3.72491, 1.70574, 1.78228, 0.447688, 0.0240533, 407.464
# Batch 0 ipiv
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# Batch 0 permut_idx
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21
# Batch 0 info
0
# Batch 1 Matrix A (row-major, m=22 x n=22)
403.722, 2.79517, 0.79985, 4.62604, -1.36862, 0.0534264, 4.70719, 1.57497, 2.04246, 4.87518, -3.52375, -3.08357, 3.9919, 5.71912, -2.07603, 2.61646, -3.15773, -3.214, 3.83488, 4.74213, 5.7475, 4.86084
-1.3023, 404.815, 2.7135, -0.169086, -1.51056, 5.95727, 3.78071, 4.85902, 5.9641, 3.7228, 1.9502, 0.729224, 3.9857, 5.81152, 2.67941, 5.79025, -0.318744, -1.25239, 2.6925, 3.66922, 4.91887, 5.74767
-0.0325653, -0.0949506, 409.001, -0.510416, 3.88219, 4.83591, 5.02603, -1.25802, 3.96729, -0.936068, -1.17876, -3.10954, 4.88025, 5.65758, 0.787481, 3.85527, 6.03097, 2.69951, 2.83779, 3.12145, 5.15053, 0.622784
2.53476, 4.81145, 4.81474, 400.602, 2.13062, 2.91582, -3.26945, 0.982774, 5.6837, -2.09288, 4.58462, 0.804551, -0.273248, -1.02612, 0.811989, 5.74923, 3.71329, -3.15483, 0.56894, 2.01623, -0.338414, 3.8127
-3.3189, 1.58383, 1.57728, 2.47594, 403.905, 4.90709, 2.60621, 4.80655, 2.68049, 5.11306, -3.38095, 5.91433, -3.16458, 0.632022, 5.78736, -0.521458, 2.76862, 5.79036, 3.68576, 5.76582, -3.14838, 1.73591
5.58991, 5.96993, -1.28342, 5.76909, 2.35491, 405.761, 6.02331, 4.97478, 6.08701, -3.30794, -3.47522, -0.322284, 0.499729, 5.44908, 3.7201, -2.9803, -0.221874, 2.87588, 0.752423, -3.35766, -2.05326, 3.34834
3.72737, -1.96611, 3.81069, 2.99577, 3.65605, 1.98035, 405.066, -3.24852, -1.96786, -1.10108, -2.11367, 1.85197, 2.7557, 0.0246786, 0.0105559, 4.83975, -0.0841408, 6.02688, -0.236009, 3.91345, -0.996104, -3.09423
-1.88942, -3.204, 3.88494, -1.95784, -0.264533, -2.03107, -3.14716, 408.89, 3.76783, 5.80923, -1.23518, -0.0555856, 0.888604, -1.83822, 1.84226, -2.0748, -1.21324, 0.136315, 4.86593, 4.84195, -3.04158, -2.24703
-0.437782, -3.20472, 4.43172, 4.67305, -3.35713, 4.99946, -3.17787, 1.81353, 402.759, 0.837643, 5.69035, -2.41827, -1.26178, 1.78696, 0.723395, -3.18178, 1.72809, -2.45324, 5.64362, -1.17047, 1.8831, 2.66918
2.42141, 4.80223, 1.34879, 2.62238, -2.2757, 1.81259, -3.23469, 4.79688, -1.05398, 407.621, 2.55719, -0.590332, 5.72365, -2.21735, 5.49669, 0.864751, 5.67888, 2.71972, -3.32834, -0.3098, 1.68433, 2.57322
3.57526, -0.752637, 1.59297, 2.57024, 0.901747, 3.73558, 2.64831, 2.75779, 5.83877, 2.85805, 409.747, -3.32303, 4.78243, 4.45952, 5.8626, -3.28839, -1.20369, -0.260758, -2.31663, 1.72139, 3.83631, -3.60736
-3.27303, -2.28941, -0.295911, 0.428053, -1.27522, -3.19015, -3.3641, 0.697329, -1.16964, 1.0107, 3.7076, 403.372, -3.51716, 5.5761, -0.338391, 3.65034, 4.81775, -3.45221, 3.36081, -3.20413, -0.866773, 0.445353
3.38964, 4.68336, 2.40982, 4.81555, -3.14554, -3.13005, -3.23956, 5.852, 1.78884, -0.333574, 3.55963, -3.47811, 400.614, -3.24615, 4.54079, 1.84023, 0.790215, 5.95995, 1.78914, 2.76581, -1.13118, -1.48408
5.53006, 3.95523, -1.3522, 2.90994, -3.21803, 2.79523, 4.65694, 4.87342, 2.81093, -2.2078, -1.32238, 5.80745, 2.97818, 406.906, 4.03407, -0.218923, 5.6482, 1.98693, 5.09746, -2.1779, 1.85476, 0.841717
5.66105, 1.76025, 5.48367, -0.580375, 3.78955, 0.671198, 3.70338, 1.78893, 2.78911, 1.89487, -2.1946, -3.44059, -1.13808, 1.60001, 409.684, 5.54333, -1.33911, 3.54194, 4.79518, 0.802333, 2.85087, 3.6397
0.440182, -3.33002, -0.301971, -2.26962, 1.64724, -1.05558, 1.93424, 3.71261, 5.1951, -0.0867201, 0.742988, -1.33835, 3.86352, -1.37754, -0.166741, 406.636, 4.72121, 2.74822, 0.720941, 1.61553, 5.72393, 4.59749
5.75133, 1.98301, 5.71074, 3.71212, 2.76975, -1.82869, 5.9162, -3.43348, 2.0188, 2.74546, -3.6957, 5.65072, 3.78104, 5.67379, 3.77992, -1.24773, 404.855, 5.74951, 2.86891, 2.76448, 0.811809, 5.61808
-2.12274, -2.24262, 3.7662, -3.18707, -2.25976, 2.92422, -3.30808, 2.04182, 5.98182, 0.797295, -2.12869, 4.80059, 2.64083, 2.77431, 0.680933, 3.00254, 2.81635, 407.822, -1.29682, -2.22262, -1.11173, 4.47668
-3.16244, 1.64466, -3.36884, 1.85924, 2.85833, 2.96488, -2.42848, 0.559196, 5.81555, 0.956164, -2.31083, 1.94447, -2.0577, -0.304122, 2.89318, 5.65966, 4.82468, -1.10728, 406.898, 2.8806, -1.20191, -3.41064
-2.61828, 2.80424, -3.32164, 3.85427, -3.20217, 0.0611599, -0.447475, 4.23256, -2.5532, 4.57426, 4.48784, 5.68796, -1.40245, 5.93915, -0.249252, 4.80143, -3.51513, -1.12746, 2.57119, 402.679, 1.42563, 2.87717
-3.67173, 3.81521, 0.60945, -1.23985, 6.10319, -2.09829, -0.524991, -1.18664, 4.76895, -1.1792, 0.650018, -0.469027, 5.51989, -1.31584, 0.65741, 2.82735, 3.53734, 3.58866, -3.61455, 0.752367, 407.723, 0.608228
-0.43747, 4.9189, 2.57893, -0.334419, -3.26296, -3.29344, 5.75592, 5.59763, 0.183039, -1.06477, 5.67006, -1.28943, -0.936939, 0.982664, -2.27433, 0.583541, 5.99687, 3.69222, 2.72511, 1.69728, 0.863, 409.557
# Batch 1 ipiv
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# Batch 1 permut_idx
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21
# Batch 1 info
0
# Batch 2 Matrix A (row-major, m=22 x n=22)
409.784, 5.75858, 3.88665, -2.02231, -0.354106, 4.64617, 3.77507, 4.73932, 4.91265, 5.78774, 5.5457, 0.551305, -0.12981, 5.90333, 3.64394, 3.07577, 4.82995, 3.7581, 3.81538, 3.0686, 1.08063, 5.87754
4.97384, 402.641, -1.68324, -3.4285, -1.46894, 3.88513, -0.237671, 5.59185, 3.62617, 0.820139, 3.39864, -3.26942, 4.62071, -0.502744, 2.44644, -0.127587, 3.7848, 5.52392, -1.55563, 4.70637, 2.5486, 5.58486
0.656076, 0.724594, 400.846, 6.14925, -2.18347, 5.70705, 3.98428, 3.76953, 2.78522, 5.91713, 5.60383, 5.55811, 0.470107, 4.82963, 0.621586, 6.00798, 2.69735, -2.19661, 2.662, -1.06025, 1.87201, 2.5168
2.95534, -2.23114, -2.30592, 405.912, 4.86913, -0.473214, -0.21892, -0.223417, 3.75869, 1.70349, 4.79679, 1.73468, -2.34261, 5.5181, -3.65394, 4.90945, 2.56913, 0.791071, 5.31716, 0.0249074, -0.94834, 0.769767
-2.35552, 4.70167, -2.25749, -2.0487, 407.795, -2.16605, -0.868377, -0.209769, -1.37115, -0.185058, -3.40292, -2.16636, -0.96997, 3.92422, -3.32068, -1.23953, 4.65889, -2.03547, -1.25038, 1.85705, 5.68634, 4.51357
0.768325, -1.5374, 2.6491, 5.78366, -2.24469, 409.604, -3.30122, -1.56338, -0.100475, 3.04029, 2.42278, -2.10522, 1.61107, 3.52364, 3.60554, 3.6828, -1.16059, -1.36426, -1.60146, 1.53914, -0.41822, 0.719232
0.516664, 4.84797, 1.00219, -3.18033, 4.89711, 4.98976, 402.78, 0.786341, -0.289041, -1.09426, -0.106573, -1.04354, -3.39595, 4.57621, -2.45949, 5.84318, 0.645641, 5.54389, -3.37256, -2.97757, -2.31057, -3.17957
-3.30387, -3.27193, 2.71403, 2.03884, 3.82992, 3.81851, 0.463926, 408.768, 5.6158, 5.80384, 4.54686, -3.33174, -0.0538004, 3.74265, -3.34642, 5.93659, 1.59545, -3.24748, -2.40528, -1.19446, 1.79365, 0.727619
-0.362479, 2.74803, 4.72263, 1.95206, 0.869991, 5.88953, 2.54596, 2.64125, 406.756, 5.79677, 3.54901, 2.78123, 0.927488, -3.26996, 5.56836, -2.15566, -0.303403, -3.47106, 0.57858, 2.90504, -1.34568, -0.0651529
-2.34996, 2.74499, 4.60992, 1.97186, -3.27688, -3.08928, 5.97723, -1.16838, 3.72844, 403.665, -2.4186, 3.66929, -3.15, 0.827252, -1.32332, -0.312525, -2.22458, 4.71949, 0.653403, 6.00759, -3.13597, -2.5813
1.99575, 2.72426, 5.49525, 1.71564, 3.4442, 1.73962, 2.66973, 4.81369, -1.37467, -3.39575, 400.93, 0.849765, 0.99919, -3.16008, 0.83439, 0.788094, 4.62039, 1.72927, -0.423633, -0.228985, 3.88358, -3.56621
2.06023, 2.7685, -0.272438, 0.0964732, 5.8051, 3.74399, -0.247493, 0.015772, 1.53761, 3.06978, 0.127387, 410.178, 1.95163, -2.96087, -1.24591, 2.67078, 4.88014, 4.77287, 2.62284, -2.03996, 2.92317, 4.79183
1.04684, 4.825, 2.6176, -1.25438, 1.8328, 2.05291, 2.82831, 2.82104, -1.08232, 3.92041, -2.12222, 3.77654, 400.568, 5.59915, -0.00770224, -0.107958, 0.606508, -2.227, -0.0392109, -1.07748, 2.81408, 1.87442
-3.25429, -0.247844, -2.27265, 1.82089, -2.41323, -1.06911, 0.740193, 1.5551, 6.13611, -0.641775, -3.33713, -2.3297, -0.213279, 409.503, -0.376388, -2.9658, 1.60013, 2.79238, -3.254, 0.932241, -0.104798, 2.83598
-3.35241, -0.342441, 5.74917, -1.0049, 1.0297, 2.9259, -0.351951, 0.780238, 1.96674, 4.58978, 5.96292, 0.0341031, 4.67409, 1.88108, 406.689, -2.21563, 1.92734, 3.65291, 5.64686, -1.20281, -0.319694, 2.66253
-0.85917, -1.14177, 1.60958, -1.83834, -3.13784, -2.41613, 4.77298, 6.04428, 4.83536, 2.91866, -1.0144, -3.23906, -3.23013, -2.27124, 5.48547, 409.948, 3.86688, -0.0451855, 5.58365, 4.72165, 0.765841, 5.65819
-1.22934, 6.14513, 0.914276, 0.877415, -0.0597663, -1.95997, 0.804874, 3.02695, -3.03092, -0.287211, 3.07763, -2.16014, -2.46059, 2.7648, 3.50984, 5.01983, 404.958, 5.99656, 1.6734, 1.91593, 3.92444, 3.88486
1.01157, -3.13396, 2.7245, 1.72983, 0.960172, 1.5184, -3.23086, 3.80007, -3.2594, 3.87334, 2.57826, 2.93214, 0.803348, -3.27547, -1.18432, 4.10645, 2.85362, 400.767, 5.5941, 1.86825, -2.44479, 0.828392
-0.0350803, -0.312132, -3.25466, -2.00958, 4.91006, 0.887147, -2.17259, 1.71339, 5.99134, 0.00370536, 5.90906, 1.82926, -2.117, -0.0756712, 5.77198, 2.13133, 5.82927, 0.752209, 401.652, -2.0638, -1.10656, 5.00053
-0.0869105, 3.71268, 1.7905, -3.06081, 1.90732, -1.03506, -2.26099, 1.89408, -2.99693, 0.0535375, -3.27131, 3.68592, -0.950717, 1.6744, 2.64826, -0.0544183, 4.8291, -2.19241, 4.75255, 402.953, -3.05059, 3.92925
1.92632, -1.15202, 1.88126, 1.96082, 0.919789, -1.35822, 5.85626, 1.87912, 2.09165, 2.65824, 4.78798, 5.68976, 5.80772, 0.824552, 0.827822, -2.98812, 0.901114, 4.14024, -3.38672, 2.84552, 403.865, 4.03954
-1.26972, 2.73935, -1.21958, 4.60192, 2.52922, 1.70154, -2.25928, 5.98533, 1.81549, 0.50242, -3.34057, 1.52028, -0.491687, -2.37617, 5.5863, -1.85638, 0.475055, -0.213935, -2.42866, -0.234105, -1.30392, 403.71
# Batch 2 ipiv
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# Batch 2 permut_idx
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21
# Batch 2 info
0
