2, 2, 5, 5, -2, -2, -1, 3, -2, 1, 2, 405, 1, 6, -1, 6, -3, -1, 4, 6, -2, -3, 3, 3
5, 6, 3, 1, 4, 3, 2, -3, 1, 2, 401, -3, 1, 4, 4, 0, 3, -1, -2, 4, 3, -2, 6, 6
3, 4, 2, 3, 0, 4, 1, 5, 0, 410, -1, 5, 4, -1, 4, 0, 6, 0, 4, -1, -1, 3, 4, 4
2, 4, 5, 3, 5, -2, 1, -2, 405, 2, -1, 2, -2, -1, 2, 4, 1, 2, -2, -1, 6, 4, 0, -1
3, 2, 1, -3, 1, 3, 4, 403, 3, 0, 3, 3, 3, -3, -3, 3, -2, -2, 5, 5, 6, -2, 5, -2
-1, -2, -2, -1, 1, 4, 401, -2, 6, 6, 1, 2, 2, -1, 2, -2, -2, 2, -1, 6, -2, 5, 3, -2
2, 2, 5, 4, -2, 409, 5, 2, 1, -3, 1, 4, 2, -1, 5, -2, 3, 5, -1, 0, 2, 5, -3, 5
3, 3, 6, 5, 402, 2, 4, 5, 6, -1, 0, 5, 2, -2, -3, 5, 5, 3, -1, -3, -3, 0, 1, 4
-3, -2, 1, 408, 2, 3, -2, 6, 1, 2, 6, -3, -1, 4, 3, 2, 5, -3, 3, 0, -1, 2, -3, -2
6, 1, 406, 6, 1, 3, 1, 5, 0, -2, 4, 3, -1, 0, -2, -2, 5, 1, -2, -2, -2, 6, 6, 2
3, 409, 2, 3, 3, 0, -1, 0, 4, 0, 4, -2, -2, 4, 5, -3, 1, 6, 4, 0, 6, 3, 6, 3
406, 4, 3, -2, -2, -2, -3, 2, -1, 3, 4, 4, 4, 6, -1, -1, 3, 2, 5, 0, -2, 0, 5, 4
# Batch 0 ipiv
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# Batch 0 permut_idx
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69
# Batch 0 info
0
# Batch 1 Matrix A (row-major, m=70 x n=24)
0, 3, 4, -1, 0, -3, 5, 3, 2, 4, -1, 4, 1, -1, 4, -2, 3, 6, 4, -1, -3, 6, 0, 5
4, -1, 1, -3, 3, 3, 1, 4, 4, 4, -2, 0, 5, 6, 0, 0, 4, -3, 3, 4, 2, -3, 0, 2
-2, -2, 5, 5, 3, -2, -2, 3, -1, 6, 5, 1, -1, 6, 1, 1, -2, 1, 4, 2, 4, -2, -1, 2
1, 2, 2, -1, -2, -3, 2, 4, 4, 0, 3, -3, 3, -1, 1, -2, 3, 3, 1, 6, 0, 0, 3, 0
6, -1, 3, -1, -1, -3, 5, -3, -3, 5, -3, 3, 2, 6, 5, 5, -3, -3, 3, 6, 6, 3, 1, 0
2, -3, -3, 0, 4, 5, -3, 1, -3, 2, -3, 4, 5, 2, 6, 3, 3, 5, -2, 5, 5, 2, 3, -2
3, 3, 6, -2, -1, 5, 1, -3, 3, 1, 1, 2, -3, 5, 2, 0, 6, 3, -2, -3, 0, 5, 1, 3
5, 3, 3, 6, 6, 1, 0, -1, 6, -2, -2, 0, -2, 3, 5, 4, -1, -3, 3, -3, 2, -2, 0, 2
-2, 5, 3, -3, 2, -3, -2, -2, 2, 2, 6, -3, -2, 0, -1, -3, -2, 2, 0, -2, 5, -2, 6, 2
1, 4, 4, 1, 0, 5, -1, 5, 5, -1, -3, 4, 4, 6, -1, 4, -1, 3, 5, 6, -1, 1, 6, -1
6, -1, 4, 6, -1, 2, 6, 4, 0, 6, -1, 5, 4, 4, -3, 5, 3, 2, 1, 6, 5, -2, -2, 5
2, 5, 2, 3, -3, 1, 0, 0, 4, -2, 5, -2, -2, 1, 2, 3, 3, 3, 5, 1, -2, -3, -3, 5
-2, 6, 5, 4, 0, -3, -1, 3, 5, 3, 1, 1, 1, 4, 5, 4, 1, 5, 0, -1, 0, -3, 6, 3
1, -2, 4, 1, 1, 1, 1, -3, 0, 4, -3, 4, 3, 0, 2, 5, -2, 5, 1, -3, 4, 0, -2, 1
-2, 5, -2, 2, -1, -2, 0, 1, 4, -2, 0, 1, 6, 0, -3, -1, 0, 5, -1, 5, -3, 6, -3, 0
-1, -1, 1, 3, -3, -2, -2, -2, -1, 4, -3, 1, 5, 5, -1, -3, 4, 0, -2, -1, -2, 6, 3, 1
4, 0, -1, -1, 4, 4, 3, 1, 0, -2, 1, 1, 6, 5, 0, 4, -3, 3, 4, -1, 4, 6, 6, 2
-2, -3, 6, 0, 2, -1, 6, 2, 1, -3, -2, -3, 1, -1, 3, 4, 6, -3, -1, 2, 2, -3, 5, 3
-2, -2, 5, 4, 0, 0, 2, 6, -2, 4, 0, -1, -1, 3, 0, 0, 4, -3, 5, 3, -1, 0, 3, -2
-1, -3, -1, 3, 1, -2, 0, -2, 3, -3, 0, -3, 1, -2, 3, 3, 0, 4, 2, -2, 1, 6, 5, 1
5, 5, 4, 2, 2, 1, 0, 5, -1, 2, 5, -2, 2, 2, 0, 2, 6, 3, -1, 2, -3, 1, -1, 6
1, -1, 1, -1, -2, 6, 4, 2, 0, 2, 6, -3, 0, -2, 4, -2, 3, 3, -3, -3, -2, -1, 1, 0
3, 0, -3, -3, 1, -3, -3, -3, 1, -3, -1, 0, 0, 5, 0, 2, 4, 4, -3, 0, -3, 2, -2, 1
-2, 1, -3, -1, 2, 0, -1, 4, -1, -3, 3, 3, -3, -2, -1, 6, -3, -2, 6, 5, 6, 2, 2, 3
3, -3, 4, 1, 0, -2, 4, 4, -3, 3, -1, 1, 5, 0, -3, 2, 1, 5, 2, 3, -2, 3, 2, -1
-1, 4, -2, 3, 3, 4, 6, -1, 5, 2, 1, 3, -3, 5, 5, 0, 4, 2, 5, 6, 4, -3, -1, 2
2, 0, 2, -3, 4, 6, 1, 4, -1, 5, 6, 6, 1, -2, 0, 3, 3, -1, 6, -3, 6, 0, 1, 4
-3, -1, 3, 0, -1, -3, -1, 5, 2, 3, 3, 6, 5, 5, 3, -3, -3, -2, 0, -3, 6, -1, 5, 1
5, -3, 0, 5, 6, 6, -1, 5, 4, 2, 4, 2, 1, -3, 6, -2, 3, 6, -3, 4, -1, 3, -3, 3
-2, -2, -1, 2, 0, 0, 2, 1, 4, 6, 3, -3, -3, 5, 1, 5, 5, -3, 0, 6, 5, 4, 1, 1
0, 5, 2, -3, -3, -2, 1, 6, -2, -1, 0, 2, -2, -2, -1, 1, -2, -3, 4, 1, 4, 3, -1, -3
1, 6, 5, 3, 2, 1, 5, 6, 4, 2, -1, 6, 6, -1, -3, 1, 3, 0, 6, 3, 5, -2, 0, 2
4, 6, 3, 1, 4, 4, 0, 5, 5, -1, -3, 6, -3, -2, -3, 0, 4, -2, -1, 4, 1, 6, -2, 4
4, 5, 3, -2, 6, -2, 1, 2, -2, 6, 1, 0, 1, -3, 6, -3, -3, -1, 3, 3, -3, 4, 4, -2
5, 6, 1, 1, 0, 1, -3, -2, 1, 2, 0, -3, 5, 2, 3, 3, 6, -2, 6, -1, 3, 1, -3, -2
2, 1, -3, -2, 4, 1, 4, 2, -3, -3, -1, 0, 5, -3, 5, 6, 5, 3, 5, -2, 1, 1, 1, 4
4, -2, 6, 5, 2, 1, 2, -2, 2, 0, -3, -1, 3, 6, 4, 0, 1, 5, 3, -1, -2, 3, 3, 6
-2, 4, 1, 2, 1, -3, 2, -2, 4, 3, -1, 5, -3, 1, 1, 1, 1, 4, -3, -3, 0, -2, 6, 5
-1, 6, -2, 0, -3, 0, -3, -3, 4, -3, 6, 4, -3, 3, -1, 3, 2, 1, -1, -1, 2, 4, 2, 0
6, 1, 1, 1, 5, 1, 2, 4, -2, 6, 3, 6, 4, -3, 0, -1, -1, -1, -1, -2, 4, -1, 5, -1
3, 6, -2, 3, 2, 2, 2, 3, -3, 1, -3, 5, 5, 1, 2, -2, 5, 5, -3, 3, 0, 1, 5, 4
3, 3, -2, 0, 0, 1, 4, -2, 2, 0, 0, -2, 0, 6, 3, 4, 1, -1, -1, -3, 4, 4, -2, -1
4, 4, -1, 2, 4, 1, 6, 0, 3, 3, 5, 5, 2, 1, 3, -1, 4, -2, -2, -2, 0, 6, 1, 6
5, 1, 1, 0, -3, -1, 3, 1, -2, -1, 5, -2, 6, 3, -3, 6, -1, -1, 1, 5, -3, 6, -1, 5
4, 2, -3, 6, 4, -3, 2, -1, 6, -3, 6, -1, -2, -2, 1, -3, 2, 0, 4, 0, -2, 1, -3, -1
-3, 2, -3, 6, -3, 4, -3, 6, 6, 0, 0, 1, 3, 3, 4, -2, -2, 0, -2, 3, 6, 0, -1, 2
1, -1, 5, 3, 4, 4, -3, 1, -3, -2, 5, 4, 2, 0, 4, 0, 5, 3, -3, 1, 3, 6, -2, 409
0, -3, 4, 4, -2, 0, 1, 1, -3, 0, 5, 5, 5, 4, -1, -3, 3, 2, -3, 3, -3, 5, 401, 6
4, -3, 2, 1, 5, -3, 2, 4, 5, 1, 1, 1, 0, 2, 2, 4, 3, 6, 5, -3, 0, 401, 3, 6
5, -3, 3, 3, 0, 3, -2, -2, 2, 2, 6, 1, 0, 5, 4, -1, 0, 6, 3, 3, 405, 5, 6, 1
1, 0, 3, 0, 6, -2, 1, -2, 5, 4, 6, -1, 3, 1, 6, 2, 0, 3, 0, 409, 1, -2, 4, -1
3, 3, 5, 5, 0, 3, -2, 1, 5, 1, 5, 6, 6, 1, -2, 4, -1, -3, 409, 1, 2, -1, 5, -1
3, -2, 4, -1, 3, 1, 3, 1, 6, 1, 4, 2, 3, 3, -1, 2, -1, 403, -3, 1, 1, -1, 6, 6
6, -2, 3, 0, 6, 0, 6, 5, 0, 1, 1, 3, 5, 0, 0, -1, 406, -1, -3, 4, -1, -1, 3, 3
-2, 4, 3, 6, 2, 1, -2, 1, -1, 5, 4, 5, 6, 5, -1, 405, 3, -3, -3, -3, 1, 0, -1, 1
6, -1, -2, 3, 2, 4, 4, 5, 0, 6, 1, 3, -1, -1, 403, -3, 1, 5, 5, 0, -1, 0, 5, 1
6, 0, 2, 5, -1, 1, 0, 0, -2, -2, 1, 2, 3, 406, 3, -3, 1, 6, -2, 4, -3, 6, 5, 0
6, -1, 1, -2, 6, 4, 1, 1, -2, -1, 1, 3, 408, 6, 2, 5, -1, 4, 5, 0, 1, -2, -1, 1
4, 4, 2, 5, 0, -3, -3, 6, 6, 5, 4, 403, 4, -1, 1, 6, 2, -1, 4, -2, 2, 5, 0, -1
1, -2, 0, 5, 3, 6, -1, -1, 2, -3, 402, 5, 1, 6, -3, -3, 3, -3, 5, 6, -1, 4, -3, -2
4, -2, -3, 4, -2, -3, 6, -1, -1, 409, 0, 0, 6, -2, -3, 4, 0, 1, 0, -1, 3, -3, 6, 5
4, -2, -3, 0, 2, -1, -3, 6, 409, -1, 0, 3, 5, 0, 5, 6, 4, -1, 2, 0, 6, 3, 0, 4
-1, 3, 4, 5, 1, 6, 5, 403, 6, -1, 1, -3, 2, 0, -1, 0, 0, 1, -1, 1, 2, 0, 5, -2
3, 2, 6, -3, 4, -1, 404, 0, -1, -3, 4, 3, 2, -1, 0, -2, 3, 3, -2, -2, 6, 6, 2, -1
4, -2, 0, -2, -1, 407, -1, -1, 1, 2, -1, 3, -3, 1, 0, 3, 3, 5, -1, 1, 0, 6, -3, 1
-3, 4, 4, -3, 401, 2, 3, 2, 3, 5, 5, -2, 0, 0, 2, 5, -1, -1, -3, -3, -1, 2, 4, 0
-3, 2, -3, 401, -3, 0, 2, -2, -1, 6, 1, 6, -2, 4, -1, -1, 5, 4, 6, 3, 2, 1, 4, 0
6, -3, 410, 2, 3, -3, -3, 6, 1, 2, 5, 2, -3, -3, 6, 2, -3, 6, 4, -3, 1, -2, 3, 1
2, 402, 6, -1, -1, 5, 3, 0, 2, 5, 5, 4, -3, 4, 5, 6, 3, 0, -2, 3, -1, 5, -3, 1
407, 3, 1, -3, 0, 1, 1, -3, 1, 6, -2, 3, 6, -2, 6, 4, 1, 3, -2, 3, 4, 2, -2, -1
# Batch 1 ipiv
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
# Batch 1 permut_idx
0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69
# Batch 1 info
0
# Batch 2 Matrix A (row-major, m=70 x n=24)
1, 2, -2, 4, 2, 3, 2, 2, -2, 4, 2, -2, 6, 6, 1, -3, 3, -3, 1, 6, 3, 3, 2, 5
6, -3, 1, 3, 5, 3, 2, 1, 1, 5, 1, 6, -2, -3, -3, 6, 1, 3, -1, 3, 0, 0, -2, 4
2, 5, -1, 4, -2, 6, -2, -2, 6, 1, 1, 1, -2, 3, 3, 3, 0, -2, 3, 1, -2, -3, -2, 6
4, 3, -2, -1, -2, 0, -2, 5, -2, 2, 3, 3, -3, 1, 4, -1, 5, 1, 1, 6, -2, -1, 0, 1
3, 4, 1, -3, -3, -3, 2, 0, -3, 6, 6, 1, 1, 4, -3, 2, -1, 6, 2, 6, 5, 6, -1, 6
3, -3, -2, 1, 3, -1, 1, -1, -2, 6, 1, -3, 2, 0, -1, 2, 4, -3, -3, -1, 6, -3, 4, -1
3, -3, -2, -2, 5, 2, -3, 2, -3, 0, 2, -2, -1, 3, 0, 4, 4, 5, 6, -1, 5, -1, 1, 6
5, 0, 5, -3, -2, 4, 3, 2, -3, 6, 5, 2, -3, 5, 6, -1, 2, 3, 5, -3, 4, 2, 0, -3
-3, -3, 6, 6, 0, 5, 1, 0, 1, 4, -1, 2, 6, -1, 4, -1, -1, 3, -3, 1, 5, -2, 4, 4
2, -2, 0, -1, -3, 2, 1, -2, 1, 5, 2, 1, 5, -3, 0, 6, 3, 4, -2, 0, 6, -3, 6, 0
6, 6, 4, -3, 5, 4, -1, -3, 3, 3, 4, 4, -3, 0, 6, -3, 1, 1, 5, -3, 1, 4, 6, -1
6, 3, -2, -1, 2, 3, 0, -1, -1, 5, 3, 5, 5, -1, 6, -3, 5, 5, 1, 5, 0, 3, 6, 1
-2, 4, 4, 2, 6, 5, 0, 0, 5, 5, -2, -1, 4, 5, 0, 0, 5, 5, -3, 0, -1, 6, -1, 0
1, 1, 5, 1, 1, 3, -2, 1, 0, -2, 6, -2, 1, 2, 6, 2, 0, 1, 4, -1, -2, 3, 4, 2
-3, -1, 6, 0, 0, 0, -2, 2, 5, 1, 5, 2, 2, 3, 2, 6, 2, 1, 5, 6, 4, -3, 6, 2
4, 4, 1, 5, -2, -3, 6, 5, 5, 2, -1, -3, -1, 0, 5, 4, -2, -2, 6, 0, 2, 2, 4, 2
6, -3, -3, -3, 4, 4, 0, 6, 1, 3, 4, -3, 4, 5, 6, 3, 0, 6, 0, 4, -3, -3, 1, 4
0, 0, 3, 3, 3, 4, 2, -2, 6, -3, 5, 6, 6, 6, 2, -2, 2, 3, -1, 3, -3, 4, -2, 3
5, 5, -3, 3, 5, 2, 3, 0, 2, 4, 4, -2, 2, 5, 3, -2, 0, -3, -1, 0, 1, 1, -3, 6
6, 2, -2, 3, 6, -2, 6, 4, -2, -3, -2, -3, 4, 6, 4, -2, 4, 6, 6, -2, -2, 4, 0, 4
3, -1, -3, -1, 6, 4, 6, 4, 1, 1, -1, -1, 5, 5, 3, 6, 6, 4, -1, 6, 5, 1, -3, 4
2, 1, -1, 1, 4, 1, 3, 5, 6, -3, -3, -2, -2, -2, 1, -2, -2, -2, 0, 6, 3, -3, 1, 3
5, 1, 0, -3, -2, -2, 5, 1, 5, 5, -2, 3, -2, -3, -2, 6, 1, -2, 2, -2, 1, -3, -1, 5
6, 4, 5, 0, 0, 2, -2, -1, 6, 5, 2, 3, 6, 6, 0, 3, -1, 2, 0, 3, 1, 0, -1, -2
3, 4, 5, 4, -2, 1, 3, 2, -3, 3, 3, 4, 6, 3, 4, 2, 3, -3, 1, -1, 4, 6, 0, 3
-1, 2, 1, -3, 2, 2, 5, 5, -1, -3, 1, 2, 5, 5, 1, -2, 3, -1, 6, 3, 6, 2, -2, 6
6, -2, 2, 3, 0, -2, -2, -2, -3, 1, -2, -3, -3, 4, -1, 6, -2, 0, 0, 6, -3, -1, -3, 0
2, -2, 0, -2, 5, 5, 6, 6, 0, 4, 2, -2, 4, 2, -1, -1, 3, -3, -3, -3, 3, 0, -2, 3
5, 1, 0, -1, 1, 0, -2, 1, 6, -1, 5, 5, 6, -1, 1, 0, -3, 4, -1, 6, 0, -1, -3, 5
3, -2, -1, 0, -3, 3, 4, 5, 0, 3, 3, -2, 0, 3, 4, 6, -2, -3, -1, 4, 3, 1, 6, 3
-1, 0, -3, 1, 6, -2, -2, 3, -2, -2, -3, 4, 1, -3, 1, 5, 0, -2, 5, 4, -2, 3, 4, 6
0, 1, 4, 2, 3, 2, -2, 5, -1, -1, 6, -3, 3, 0, 0, 6, 6, 0, 1, 4, -2, 2, -3, -2
0, -1, 0, 1, -2, 6, -3, 5, 1, -2, 5, 3, 0, 5, 5, 2, 5, 5, 3, -2, -2, 5, 3, -2
-2, -2, 1, 6, 2, 2, 6, -3, 2, 3, 4, 0, 4, -2, 4, 6, 5, 1, 3, 6, 3, 1, 6, 2
4, 5, 1, 4, 3, 6, 2, 3, 4, 0, -2, 4, 6, 4, 5, -3, 4, 1, 1, 5, 6, 3, 1, 5
5, 6, 4, -2, 0, 4, 2, 0, 5, 5, 0, 3, -1, 5, 3, 3, 5, 2, 4, 0, -3, -2, 6, 6
0, 1, 3, 1, -2, 1, 0, 2, -1, -1, 5, -1, 3, -1, -1, 4, 2, -2, 3, -3, 4, 6, 5, 1
6, -1, -3, 5, 5, -1, 3, -3, 2, -3, 5, 3, 4, 0, 2, 0, -3, 3, -3, 3, 1, 2, -3, 4
6, -1, -2, 6, 2, -2, 1, 1, -3, -2, 3, -1, -1, 3, 1, 4, 4, 0, -2, 3, 4, 6, 5, 3
1, 4, -2, 1, 5, 0, 6, -2, 0, -1, -2, -3, -3, 6, -2, 4, 5, -1, 3, 0, 4, 1, -1, -3
6, -1, -3, 2, 2, -3, 0, 1, -1, 0, -2, 4, -1, 0, -1, 6, 1, 0, -3, 0, -3, -2, 4, 6
-3, 4, 4, -3, 0, -2, -3, -1, 6, 0, -1, -3, 6, 1, -1, 6, 2, -2, 4, 5, 0, 3, 3, 0
4, -2, 0, 1, 3, 6, -3, 1, -2, 6, 2, -2, 2, 6, 0, -2, 4, 2, -3, 1, 4, 5, 6, -3
-2, 0, 3, -1, 4, 3, -2, -2, 0, -1, -1, -1, 6, 6, 5, 2, 1, 6, 1, 2, 4, 4, -2, 6
4, 4, 6, 0, 6, 5, 4, -1, 0, -2, -3, 6, 5, 1, 2, 2, -2, -2, 2, -3, 3, -1, -2, 0
